Training number: 2
Start Time: 2019-08-09 18:16:56.850704
Learning rate: 1e-05
Time: D: 0H: 0M: 0S: 0, Episode: 1, Total reward:-21.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 3S: 2, Episode: 62, Total reward:-20.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 3S: 5, Episode: 63, Total reward:-19.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 3S: 8, Episode: 64, Total reward:-21.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 3S: 11, Episode: 65, Total reward:-19.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 3S: 15, Episode: 66, Total reward:-20.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 3S: 18, Episode: 67, Total reward:-20.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 3S: 21, Episode: 68, Total reward:-19.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 3S: 24, Episode: 69, Total reward:-20.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 3S: 28, Episode: 70, Total reward:-21.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 3S: 30, Episode: 71, Total reward:-20.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 3S: 33, Episode: 72, Total reward:-21.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 3S: 36, Episode: 73, Total reward:-21.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 3S: 39, Episode: 74, Total reward:-21.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 3S: 41, Episode: 75, Total reward:-21.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 3S: 44, Episode: 76, Total reward:-20.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 3S: 47, Episode: 77, Total reward:-20.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 3S: 50, Episode: 78, Total reward:-20.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 3S: 52, Episode: 79, Total reward:-21.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 3S: 55, Episode: 80, Total reward:-19.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 3S: 58, Episode: 81, Total reward:-21.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 4S: 1, Episode: 82, Total reward:-21.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 4S: 4, Episode: 83, Total reward:-21.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 4S: 6, Episode: 84, Total reward:-20.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 4S: 9, Episode: 85, Total reward:-21.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 4S: 12, Episode: 86, Total reward:-20.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 4S: 14, Episode: 87, Total reward:-21.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 4S: 17, Episode: 88, Total reward:-21.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 4S: 20, Episode: 89, Total reward:-20.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 4S: 22, Episode: 90, Total reward:-21.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 4S: 25, Episode: 91, Total reward:-21.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 4S: 28, Episode: 92, Total reward:-21.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 4S: 30, Episode: 93, Total reward:-19.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 4S: 33, Episode: 94, Total reward:-18.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 4S: 37, Episode: 95, Total reward:-20.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 4S: 41, Episode: 96, Total reward:-21.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 4S: 44, Episode: 97, Total reward:-17.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 4S: 48, Episode: 98, Total reward:-19.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 4S: 51, Episode: 99, Total reward:-21.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 4S: 54, Episode: 100, Total reward:-18.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 4S: 57, Episode: 101, Total reward:-21.0, Explore P: 1.0, loss: 1000000
Test episode: Result= -21.0
Time: D: 0H: 0M: 4S: 59, Episode: 102, Total reward:-20.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 5S: 3, Episode: 103, Total reward:-20.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 5S: 6, Episode: 104, Total reward:-20.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 5S: 9, Episode: 105, Total reward:-21.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 5S: 12, Episode: 106, Total reward:-20.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 5S: 15, Episode: 107, Total reward:-21.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 5S: 17, Episode: 108, Total reward:-20.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 5S: 20, Episode: 109, Total reward:-21.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 5S: 23, Episode: 110, Total reward:-21.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 5S: 25, Episode: 111, Total reward:-18.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 5S: 29, Episode: 112, Total reward:-21.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 5S: 31, Episode: 113, Total reward:-21.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 5S: 34, Episode: 114, Total reward:-21.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 5S: 37, Episode: 115, Total reward:-20.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 5S: 40, Episode: 116, Total reward:-21.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 5S: 42, Episode: 117, Total reward:-21.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 5S: 45, Episode: 118, Total reward:-21.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 5S: 48, Episode: 119, Total reward:-21.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 5S: 50, Episode: 120, Total reward:-19.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 5S: 54, Episode: 121, Total reward:-19.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 5S: 57, Episode: 122, Total reward:-20.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 6S: 0, Episode: 123, Total reward:-21.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 6S: 3, Episode: 124, Total reward:-17.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 6S: 6, Episode: 125, Total reward:-18.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 6S: 10, Episode: 126, Total reward:-20.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 6S: 13, Episode: 127, Total reward:-21.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 6S: 15, Episode: 128, Total reward:-20.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 6S: 18, Episode: 129, Total reward:-17.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 6S: 22, Episode: 130, Total reward:-18.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 6S: 26, Episode: 131, Total reward:-21.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 6S: 29, Episode: 132, Total reward:-21.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 6S: 31, Episode: 133, Total reward:-21.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 6S: 34, Episode: 134, Total reward:-21.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 6S: 37, Episode: 135, Total reward:-21.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 6S: 40, Episode: 136, Total reward:-21.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 6S: 43, Episode: 137, Total reward:-21.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 6S: 45, Episode: 138, Total reward:-20.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 6S: 49, Episode: 139, Total reward:-20.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 6S: 52, Episode: 140, Total reward:-21.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 6S: 55, Episode: 141, Total reward:-19.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 6S: 58, Episode: 142, Total reward:-20.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 7S: 1, Episode: 143, Total reward:-18.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 7S: 4, Episode: 144, Total reward:-21.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 7S: 7, Episode: 145, Total reward:-19.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 7S: 10, Episode: 146, Total reward:-21.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 7S: 13, Episode: 147, Total reward:-20.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 7S: 16, Episode: 148, Total reward:-21.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 7S: 18, Episode: 149, Total reward:-20.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 7S: 21, Episode: 150, Total reward:-20.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 7S: 24, Episode: 151, Total reward:-20.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 7S: 27, Episode: 152, Total reward:-20.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 7S: 30, Episode: 153, Total reward:-19.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 7S: 33, Episode: 154, Total reward:-21.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 7S: 36, Episode: 155, Total reward:-21.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 7S: 38, Episode: 156, Total reward:-21.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 7S: 41, Episode: 157, Total reward:-21.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 7S: 44, Episode: 158, Total reward:-20.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 7S: 47, Episode: 159, Total reward:-20.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 7S: 51, Episode: 160, Total reward:-20.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 7S: 53, Episode: 161, Total reward:-21.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 7S: 56, Episode: 162, Total reward:-20.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 7S: 59, Episode: 163, Total reward:-20.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 8S: 2, Episode: 164, Total reward:-21.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 8S: 5, Episode: 165, Total reward:-21.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 8S: 8, Episode: 166, Total reward:-18.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 8S: 11, Episode: 167, Total reward:-21.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 8S: 14, Episode: 168, Total reward:-20.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 8S: 17, Episode: 169, Total reward:-20.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 8S: 20, Episode: 170, Total reward:-20.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 8S: 23, Episode: 171, Total reward:-21.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 8S: 26, Episode: 172, Total reward:-20.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 8S: 29, Episode: 173, Total reward:-20.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 8S: 32, Episode: 174, Total reward:-21.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 8S: 35, Episode: 175, Total reward:-20.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 8S: 38, Episode: 176, Total reward:-20.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 8S: 41, Episode: 177, Total reward:-20.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 8S: 44, Episode: 178, Total reward:-20.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 8S: 47, Episode: 179, Total reward:-21.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 8S: 50, Episode: 180, Total reward:-19.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 8S: 53, Episode: 181, Total reward:-18.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 8S: 56, Episode: 182, Total reward:-21.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 8S: 59, Episode: 183, Total reward:-21.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 9S: 1, Episode: 184, Total reward:-20.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 9S: 4, Episode: 185, Total reward:-21.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 9S: 7, Episode: 186, Total reward:-21.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 9S: 10, Episode: 187, Total reward:-18.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 9S: 13, Episode: 188, Total reward:-20.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 9S: 15, Episode: 189, Total reward:-20.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 9S: 18, Episode: 190, Total reward:-21.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 9S: 21, Episode: 191, Total reward:-21.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 9S: 23, Episode: 192, Total reward:-19.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 9S: 26, Episode: 193, Total reward:-20.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 9S: 29, Episode: 194, Total reward:-20.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 9S: 32, Episode: 195, Total reward:-21.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 9S: 35, Episode: 196, Total reward:-21.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 9S: 38, Episode: 197, Total reward:-20.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 9S: 41, Episode: 198, Total reward:-21.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 9S: 43, Episode: 199, Total reward:-19.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 9S: 47, Episode: 200, Total reward:-21.0, Explore P: 1.0, loss: 1000000
Time: D: 0H: 0M: 9S: 50, Episode: 201, Total reward:-21.0, Explore P: 1.0, loss: 1000000
Test episode: Result= -21.0
